Titulo;Ano;Avaliação Pedagógica;Caminho crítico;Categoria;UF;Municipio;Origem;Tipos ocorrências
MA - São Luís - 8030 FUNDAÇÃO NICE LOBÃO- CINTRA - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;MA;MA - São Luís;RNC;
MA - São Luís - 8144 UEB ANTÔNIO VIEIRA - Abastecimento de água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;MA;MA - São Luís;RNC;
MG - CORONEL FABRICIANO - 6481 Centro Universitário de Minas Gerais UNILESTE - Abastecimento de Água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;MG;MG - CORONEL FABRICIANO;RM;
MA - São Luís - 8032 IFMA - CAMPUS SÃO LUÍS - MONTE CASTELO - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;MA;MA - São Luís;RNC;
MA - Bacabal - 977 UNIDADE ESCOLAR GOVERNADOR SARNEY - Abastecimento de água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;MA;MA - Bacabal;RNC;
AM - Manaus - 50519 FAC ESTACIO AMAZONAS - UNID CONSTANTINO NERY - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;AM;AM - Manaus;RNC;
MA - Timon - 1072 Centro de Ensino Senador Clodomir Millet - Abastecimento de água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;MA;MA - Timon;RNC;
GO - Goiânia - 4320 Faculdade Delta - Abastecimento de água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;GO;GO - Goiânia;RNC;
MA - São José de Ribamar - 609 Escola Municipal Parque Vitória - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Abertura indevida;MA;MA - São José de Ribamar;RNC;
PB - Sumé - 51141 ESC AGROTECNICA DEP EVALDO GONÇALVES QUEIROZ - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;PB;PB - Sumé;RNC;
AP - Macapá - 50922 EMEF RONDONIA - Abastecimento de água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;AP;AP - Macapá;RNC;
SE - ARACAJU - 3152 COLéGIO MICHELâNGELO - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;SE;SE - Aracaju;RNC;
PE - RECIFE - 57059 UNICAP - UNIV CATOLICA DE PERNAMBUCO - BL A D - Segurança Pública - CVP (Crimes Violentos contra o Patrimônio);2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - CVP (Crimes Violentos contra o Patrimônio);PE;PE - RECIFE;RM;
SC - Florianópolis - 53279 UFSC - UNIV FEDERAL DE SANTA CATARINA - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Manifestações (Previsão / Monitoramento);SC;SC - Florianópolis;RNC;
SP - Mogi das Cruzes - 52555 EE THIMOTEO VAN DEN BROECK - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;SP;SP - Mogi das Cruzes;RNC;
AP - MACAPA - 50857 EE MARIA DO CARMO VIANA DOS SANTOS - Malote - Danificado;2016;Enem;2. Implementação - Aplicação do exame;Malote - Danificado;AP;AP - MACAPA;RM;
MG - Juiz de Fora - 7245 Instituto Vianna Júnior - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;MG;MG - Juiz de Fora;RNC;
SC - Florianópolis - 53282 UFSC - UNIV FEDERAL DE SANTA CATARINA - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Manifestações (Previsão / Monitoramento);SC;SC - Florianópolis;RNC;
SP - Mogi das Cruzes - 52555 EE THIMOTEO VAN DEN BROECK - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;SP;SP - Mogi das Cruzes;RNC;
RJ - Nilópolis - 51756 EM PROFA EDYR RIBEIRO - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Não recebido;RJ;RJ - Nilópolis;RNC;
RJ - Resende - 51880 UNIV ESTACIO DE SA - CAMPUS RESENDE - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;RJ;RJ - Resende;RNC;
MT - VILA RICA - 52723 EE VILA RICA - Malote - Vunerabilidade;2016;Enem;2. Implementação - Aplicação do exame;Malote - Vunerabilidade;MT;MT - VILA RICA;RM;
SE - JAPARATUBA - Abastecimento de Água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;SE;SE - JAPARATUBA;RM;
RN - SAO MIGUEL - Segurança Pública - Outras ocorrências relevantes;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;RN;RN - SAO MIGUEL;RM;
MA - Barreirinhas - 741 CEFM Governador Matos Carvalho - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;MA;MA - Barreirinhas;RNC;
PB - João Pessoa - 51480 EMEF INDIO PIRAGIBE - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de material proibido em edital;PB;PB - João Pessoa;RNC;
PR - LONDRINA - 54773 COL PORTINARI - Aplicação - Infraestrutura;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;PR;PR - LONDRINA;RM;
AC - Rio Branco - 43 EEEF Lindaura Martins Leitão - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;AC;AC - Rio Branco;RNC;
MG - Passos - 6739 Escola Estadual Nossa Senhora da Penha - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Manifestações (Previsão / Monitoramento);MG;MG - Passos;RNC;
PR - CURITIBA - 55263 FAC OPET - CAMPUS REBOUCAS - Malote - Danificado;2016;Enem;2. Implementação - Aplicação do exame;Malote - Danificado;PR;PR - CURITIBA;RM;
PI - Teresina - P000015065 Unidade Escolar Professor Pinheiro Machado - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;PI;PI - Teresina;CMI;
SC - Florianópolis - 53279 UFSC - UNIV FEDERAL DE SANTA CATARINA - Segurança Pública;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Perturbação sossego público;SC;SC - Florianópolis;RNC;
MT - BARRA DO GARCAS - 53057 UNIVAR FAC UNIDAS DO VALE DO ARAGUAIA - Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;MT;MT - BARRA DO GARCAS;RM;
RJ - Rio de Janeiro - 57968 UNISUAM - UNID. (CAMPO GRANDE II) - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;RJ;RJ - Rio de Janeiro;RNC;
SE - BOQUIM - Abastecimento de Água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;SE;SE - BOQUIM;RM;
RO - GUAJARA-MIRIM - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;RO;RO - GUAJARA-MIRIM;RM;
SE - PORTO DA FOLHA - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;SE;SE - PORTO DA FOLHA;RM;
GO - ITABERAI - 4262 Colégio Estadual Rocha Lima - Eliminação de Participantes - Documentação indevida;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Documentação indevida;GO;GO - ITABERAI;RM;
MT - ARAPUTANGA - 53082 FCARP - FAC CATOLICA RAINHA DA PAZ - Malote - Atraso na entrega de malotes;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;MT;MT - ARAPUTANGA;RM;
AP - MACAPA - 50873 EE IRMA SANTINA RIOLI - Abastecimento de Água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;AP;AP - MACAPA;RM;
GO - AGUAS LINDAS DE GOIAS - 4043 Colégio Estadual Piaget - Abastecimento de Água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;GO;GO - AGUAS LINDAS DE GOIAS;RM;
MT - Barra do Garças - 53062 FAC CATHEDRAL - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Porte de equipamento eletrônico e/ou de comunicação;MT;MT - Barra do Garças;RNC;
AL - UNIÃO DOS PALMARES - 0 Coordenação - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;AL;AL - UNIÃO DOS PALMARES;CMI;
RO - CACOAL - 345 Fanorte - Aplicação - Infraestrutura;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;RO;RO - CACOAL;RM;
PI - Teresina - 1677 Unidade Escolar Petronio Portela - Clima e Tempo - Tempestade torrencial;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;PI;PI - Teresina;RNC;
SE - Boquim - 3167 CEEP Maria Fontes de Faria  Dona Marieta - Abastecimento de água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;SE;SE - Boquim;RNC;
PE - Olinda - 57223 EE DOM PEDRO BANDEIRA DE MELO - Abastecimento de água;2016;Enem;2. Implementação - Aplicação do exame;Abastecimento de Água;PE;PE - Olinda;RNC;
AC - TARAUACA - Segurança Pública - CVP (Crimes Violentos contra o Patrimônio);2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - CVP (Crimes Violentos contra o Patrimônio);AC;AC - TARAUACA;RM;
PR - IRATI - 55408 CE ANTONIO XAVIER DA SILVEIRA - Segurança Pública - Outras ocorrências relevantes;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;PR;PR - IRATI;RM;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação - Atendimento especializado;2016;Enem;;;;;;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação - Atendimento especializado;2016;Enem;;;;;;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
GO - Goiânia - 4347 C.E. Professor Joaquim Carvalho Ferreira - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Documentação indevida;GO;GO - Goiânia;RNC;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
SP - Presidente Epitácio - 52048 EE DONA CONSUELO FERNANDES MAGALHAES CASTRO - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;SP;SP - Presidente Epitácio;RNC;
SE - Boquim - 3167 CEEP Maria Fontes de Faria  Dona Marieta - Emergências médicas;2016;Enem;;;;;;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
GO - Formosa - 4090 Escola Estadual Prof Maria Angélica de Oliveira - Eliminação de Participantes;2016;Enem;2. Implementação - Aplicação do exame;Eliminação de Participantes - Documentação indevida;GO;GO - Formosa;RNC;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
RO - Porto Velho - 192 EEEFM Risoleta Neves - Malote;2016;Enem;;;;;;
RO - Porto Velho - 192 EEEFM Risoleta Neves - Malote;2016;Enem;;;;;;
RO - Porto Velho - 192 EEEFM Risoleta Neves - Malote;2016;Enem;;;;;;
MG - Januária - 7569 Escola Estadual Monsenhor João Florisval Montalvão - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do lacre metálico;MG;MG - Januária;RNC;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
MA - SAO LUIS - 8094 UEB GOVERNADOR LEONEL BRIZOLA - Segurança Pública - Outras ocorrências relevantes;2016;Enem;2. Implementação - Aplicação do exame;Segurança Pública - Outras ocorrências relevantes;MA;MA - SAO LUIS;RM;
MA - Tuntum - 678 Complexo Educacional Doutor Tema - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;MA;MA - Tuntum;RNC;
MA - Balsas - 497 UNIBALSAS EDUCACIONAL LTDA - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;MA;MA - Balsas;RNC;
MA - Bacabal - 977 UNIDADE ESCOLAR GOVERNADOR SARNEY - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;MA;MA - Bacabal;RNC;
GO - Goiânia - 4405 Colégio Prevest Sul - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;GO;GO - Goiânia;RNC;
RO - Guajará-Mirim - 244 UNIR - Campus de Guajará Mirim - Malote;2016;Enem;;;;;;
RO - Guajará-Mirim - 244 UNIR - Campus de Guajará Mirim - Malote;2016;Enem;;;;;;
RO - Guajará-Mirim - 244 UNIR - Campus de Guajará Mirim - Malote;2016;Enem;;;;;;
RO - Guajará-Mirim - 244 UNIR - Campus de Guajará Mirim - Malote;2016;Enem;;;;;;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
MA - São Luís - 8106 UNICEUMA - Renascença - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Boletim de ocorrência;MA;MA - São Luís;RNC;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação - Atendimento especializado;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Atendimento especializado;SP;SP - São José dos Campos;RNC;
RJ - Rio de Janeiro - 57860 CIEP OSWALD DE ANDRADE - Clima e tempo;2016;Enem;;;;;;
RJ - Rio de Janeiro - 57860 CIEP OSWALD DE ANDRADE - Clima e tempo;2016;Enem;;;;;;
RJ - Rio de Janeiro - 57860 CIEP OSWALD DE ANDRADE - Clima e tempo;2016;Enem;;;;;;
SP - Ituverava - 52419 FAC DR FRANCISCO MAEDA - FAFRAM - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Vunerabilidade;SP;SP - Ituverava;RNC;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
SP - Presidente Prudente - 52024 UNOESTE - CAMPUS II - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do cadeado eletrônico;SP;SP - Presidente Prudente;RNC;
AP - PORTO GRANDE - 50838 EE ELIAS DE FREITAS TRAJANO DE SOUZA - Malote - Atraso na entrega de malotes;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;AP;AP - PORTO GRANDE;RM;
RJ - Rio de Janeiro - 57701 EM JENNY GOMES - Clima e tempo;2016;Enem;;;;;;
MG - Betim - 6066 Escola Municipal Josefina Macêdo Gontijo - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do lacre metálico;MG;MG - Betim;RNC;
PR - Fazenda Rio Grande - 55171 EM MARLENE BARBOSA - Malote;2016;Enem;;;;;;
PA - Capanema - 5090 Universidade Federal do Pará (UFPA) - Campus I - Capanema - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Abertura e fechamento dos portões;PA;PA - Capanema;RNC;
AP - MACAPÁ - G14577 IFAP - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na coleta de malotes;AP;AP - MACAPÁ;CMI;
PA - Santarém - 5604 EMEIEF DOM LINO VOWBOMMEL - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do lacre metálico;PA;PA - Santarém;RNC;
SP - Registro - 54444 EE PROF RUI PRADO DE MENDONCA FILHO - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Vunerabilidade;SP;SP - Registro;RNC;
SP - Bragança Paulista - 52343 FESB -FUNDACAO MUN DE ENS SUP DE BRAGANCA PAULISTA - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Imprevistos em carro da ECT;SP;SP - Bragança Paulista;RNC;
PA - Capanema - 5087 EMEF Professora Maria Natividade da Silva - Aplicação;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Tumulto em local de prova;PA;PA - Capanema;RNC;
MA - São Luís - 8034 SANTA FÉ ENSINO MÉDIO E FUNDAMENTAL - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Vunerabilidade;MA;MA - São Luís;RNC;
MA - São Luís - 8168 UEMA - PRÉDIO DE ENGENHARIA - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;MA;MA - São Luís;RNC;
CE - Sobral - 55515 CE DOM JOSE TUPINAMBA DA FROTA - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do cadeado eletrônico;CE;CE - Sobral;RNC;
MS - Campo Grande - 3585 Universidade Estadual de Mato Grosso do Sul (UEMS) - Unidade Campo Grande - Energia Elétrica;2016;Enem;2. Implementação - Aplicação do exame;Energia Elétrica;MS;MS - Campo Grande;RNC;
PB - JOAO PESSOA - 51401 COL MASTER CENTRO - Aplicação - Infraestrutura;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;PB;PB - JOAO PESSOA;RM;
PB - JOAO PESSOA - 51440 FAC ESTACIO DE SA - CAMPUS JOAO PESSOA - Aplicação - Infraestrutura;2016;Enem;2. Implementação - Aplicação do exame;Aplicação - Infraestrutura;PB;PB - JOAO PESSOA;RM;
CE - Santa Quitéria - 56509 EMEF DEPUTADO CHICO FIGUEIREDO - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Abertura indevida;CE;CE - Santa Quitéria;RNC;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
PI - Teresina - 1677 Unidade Escolar Petronio Portela - Clima e tempo;2016;Enem;;;;;;
PI - Teresina - 1677 Unidade Escolar Petronio Portela - Clima e tempo;2016;Enem;;;;;;
PI - Teresina - 1677 Unidade Escolar Petronio Portela - Clima e tempo;2016;Enem;;;;;;
SP - São José dos Campos - 53874 EE ESTEVAM FERRI - Aplicação;2016;Enem;;;;;;
MT - SORRISO - 52742 EM PROFA IVETE LOURDES ARENHARDT - Malote - Atraso na entrega de malotes;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;MT;MT - SORRISO;RM;
CE - Mulungu - 56338 EEF HERMENEGILDO ROCHA PONTES - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Abertura indevida;CE;CE - Mulungu;RNC;
MT - VARZEA GRANDE - 52989 EE PROF FERNANDO LEITE DE CAMPOS - Malote - Atraso na entrega de malotes;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;MT;MT - VARZEA GRANDE;RM;
AP - TARTARUGALZINHO - 50836 EE REISELINA FERREIRA TOMAS - Malote - Atraso na entrega de malotes;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;AP;AP - TARTARUGALZINHO;RM;
AP - TARTARUGALZINHO - 50837 EE MARIA JOSE DE NAZARE LIMA - Malote - Atraso na entrega de malotes;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;AP;AP - TARTARUGALZINHO;RM;
MT - VARZEA GRANDE - 52979 EE JOSE LEITE DE MORAES - Malote - Atraso na entrega de malotes;2016;Enem;2. Implementação - Aplicação do exame;Malote - Atraso na entrega de malotes;MT;MT - VARZEA GRANDE;RM;
CE - Maracanaú - 56155 EMEIEF WALMIKI SAMPAIO DE ALBUQUERQUE - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Danificado;CE;CE - Maracanaú;RNC;
CE - Juazeiro do Norte - 56359 CENTRO UNIV DR LEAO SAMPAIO - ANEXO LAGOA SECA - Malote;2016;Enem;2. Implementação - Aplicação do exame;Malote - Integridade do cadeado eletrônico;CE;CE - Juazeiro do Norte;RNC;
